# This MeasurementStore object was saved on 27/07/2014 4:32:18 PM

# _FirstTime.Ticks
635420755029010010
# _PreviousTime.Ticks
635420755385138935
# _Data
# Measure.Distance, Measure.TimeStamp.Ticks, Measure.SensorID, Measure.TimeStage, Curr.TimeReceived (time since last measurement in ms)
240.8219,635420755343643750,4,-19656100,12
-1,635420755343688880,3,-19656100,4
110.2939,635420755343837810,5,-19656099,10
90.16169,635420755343912340,6,-19656099,7
-1,635420755344329330,1,-19656099,49
124.276,635420755344415200,3,-19656099,5
5.844285,635420755344509680,4,-19656099,8
-1,635420755344485820,2,-19656099,3
88.58169,635420755344910010,6,-19656098,32
124.6158,635420755345075430,1,-19656098,24
87.4604,635420755345223600,2,-19656098,15
228.7086,635420755345524530,3,-19656098,27
-1,635420755345812690,4,-19656097,29
74.63356,635420755345898330,6,-19656097,5
5.844285,635420755346072590,1,-19656097,24
6.201058,635420755346179830,2,-19656097,10
-1,635420755346687060,3,-19656097,47
-1,635420755346815040,4,-19656096,14
88.97244,635420755346898400,6,-19656096,2
-1,635420755347375770,1,-19656096,55
112.5195,635420755344839140,5,-19656098,10
117.7691,635420755345842350,5,-19656097,0
237.8488,635420755346913060,5,-19656096,0
-1,635420755347490990,2,-19656096,2
235.912,635420755347640850,4,-19656096,10
-1,635420755347650150,3,-19656096,1
104.5345,635420755347834760,5,-19656095,11
-1,635420755348161430,6,-19656095,33
-1,635420755348309240,1,-19656095,23
65.57831,635420755348420200,3,-19656095,7
5.997188,635420755348509760,4,-19656095,8
-1,635420755348572860,2,-19656095,10
37.95387,635420755348793020,5,-19656094,13
113.0461,635420755348912590,6,-19656094,12
121.5747,635420755349136960,1,-19656094,33
125.1594,635420755349245780,2,-19656094,8
72.84969,635420755349432610,3,-19656094,18
-1,635420755349812690,4,-19656093,34
227.2645,635420755349906680,5,-19656093,10
5.980198,635420755350072660,1,-19656093,19
6.252026,635420755350179910,2,-19656093,9
-1,635420755350653030,3,-19656093,44
-1,635420755350890360,4,-19656092,23
-1,635420755351312960,1,-19656092,46
-1,635420755351572800,2,-19656092,25
243.1834,635420755351645170,4,-19656092,3
-1,635420755351689430,3,-19656092,6
-1,635420755352372040,1,-19656091,70
137.2557,635420755352422860,3,-19656091,0
5.980198,635420755352509760,4,-19656091,12
-1,635420755352486380,2,-19656091,0
7.832021,635420755353073830,1,-19656090,57
325.0883,635420755353363460,2,-19656090,28
-1,635420755353692340,3,-19656090,30
-1,635420755353819000,4,-19656089,11
6.319983,635420755354179970,2,-19656089,39
-1,635420755354313220,1,-19656089,14
-1,635420755354687290,3,-19656089,42
-1,635420755354815400,4,-19656088,2
-1,635420755355372240,1,-19656088,58
-1,635420755355490180,2,-19656088,11
130.2222,635420755350752960,5,-19656092,13
244.8483,635420755355646060,4,-19656088,0
118.3638,635420755351746010,5,-19656091,2
131.7343,635420755352753820,5,-19656090,0
124.9216,635420755349919670,6,-19656093,0
115.0678,635420755350913900,6,-19656092,0
205.5693,635420755351967240,6,-19656091,0
-1,635420755355686800,3,-19656088,0
244.8993,635420755353917220,5,-19656089,6
205.5863,635420755352967230,6,-19656090,0
-1,635420755354982850,5,-19656088,0
141.3331,635420755353929380,6,-19656089,0
-1,635420755355275140,6,-19656088,0
145.7673,635420755356088180,1,-19656087,37
-1,635420755356155720,6,-19656087,17
-1,635420755356014920,5,-19656087,0
5.878263,635420755356509570,4,-19656087,21
-1,635420755356478520,2,-19656087,1
-1,635420755356650550,3,-19656087,13
134.6394,635420755356751340,5,-19656086,20
215.1172,635420755356968800,6,-19656086,5
6.37095,635420755357010020,1,-19656086,13
136.3213,635420755357252350,2,-19656086,24
49.3876,635420755357410570,3,-19656086,13
5.997188,635420755357849620,6,-19656085,38
-1,635420755357812710,4,-19656085,3
249.1466,635420755357919650,5,-19656085,2
137.0349,635420755358087150,1,-19656085,25
6.269015,635420755358179860,2,-19656085,9
-1,635420755358687110,3,-19656085,48
141.9617,635420755358759840,5,-19656084,1
-1,635420755358814800,4,-19656084,11
-1,635420755359153130,6,-19656084,29
123.8513,635420755359141950,1,-19656084,6
-1,635420755359483430,2,-19656084,34
221.828,635420755359632600,4,-19656084,10
-1,635420755359649110,3,-19656084,0
-1,635420755359782130,5,-19656083,9
-1,635420755360152530,6,-19656083,37
-1,635420755360313380,1,-19656083,23
58.37489,635420755360417380,3,-19656083,8
5.963209,635420755360509740,4,-19656083,7
-1,635420755360566310,2,-19656083,8
141.4861,635420755360856300,5,-19656082,20
54.28049,635420755360874040,6,-19656082,2
148.0609,635420755361260080,2,-19656082,47
-1,635420755361371800,1,-19656082,9
-1,635420755361696670,3,-19656082,29
151.5777,635420755361862160,5,-19656081,13
-1,635420755361819050,4,-19656081,0
-1,635420755362152700,6,-19656081,26
141.0613,635420755362085910,1,-19656081,3
6.642777,635420755362180140,2,-19656081,8
-1,635420755362649750,3,-19656081,43
150.1505,635420755362861550,5,-19656080,17
-1,635420755362814930,4,-19656080,7
5.94622,635420755363009720,1,-19656080,15
-1,635420755363148600,6,-19656080,4
126.2128,635420755363456050,3,-19656080,36
-1,635420755363482720,2,-19656080,6
302.017,635420755363679820,4,-19656080,15
159.5795,635420755363935970,6,-19656079,23
-1,635420755363983780,5,-19656079,4
-1,635420755364266760,1,-19656079,36
6.031166,635420755364509580,4,-19656079,21
-1,635420755364490620,2,-19656079,2
-1,635420755364696280,3,-19656079,16
5.436544,635420755364849370,6,-19656078,10
-1,635420755365075790,5,-19656078,22
-1,635420755365376220,1,-19656078,39
-1,635420755365487830,2,-19656078,10
133.1783,635420755365750490,5,-19656077,17
-1,635420755365688440,3,-19656078,2
-1,635420755365819090,4,-19656077,9
-1,635420755366152730,6,-19656077,28
128.6082,635420755366247750,2,-19656077,17
-1,635420755366309130,1,-19656077,6
200.4895,635420755366460150,3,-19656077,10
-1,635420755366809020,4,-19656076,36
-1,635420755367046130,5,-19656076,19
-1,635420755367154970,6,-19656076,11
131.5474,635420755367142300,1,-19656076,5
6.286004,635420755367181330,2,-19656076,3
231.6817,635420755367638340,4,-19656076,42
-1,635420755367655460,3,-19656076,3
145.7843,635420755367927760,6,-19656075,20
-1,635420755367978750,5,-19656075,5
6.37095,635420755368072780,1,-19656075,17
6.014176,635420755368509640,4,-19656075,39
-1,635420755368483270,2,-19656075,2
-1,635420755368692640,3,-19656075,16
67.44712,635420755368808330,5,-19656074,7
5.470522,635420755368849370,6,-19656074,3
-1,635420755369313500,1,-19656074,55
136.5762,635420755369422410,3,-19656074,7
-1,635420755369566200,2,-19656074,17
-1,635420755369812900,4,-19656073,29
-1,635420755369982970,5,-19656073,3
-1,635420755370267100,6,-19656073,28
129.2368,635420755370248570,2,-19656073,7
-1,635420755370371720,1,-19656073,11
-1,635420755370652980,3,-19656073,28
-1,635420755370814910,4,-19656072,13
-1,635420755370978830,5,-19656072,10
-1,635420755371184570,6,-19656072,20
6.353961,635420755371179890,2,-19656072,8
-1,635420755371376100,1,-19656072,19
227.2645,635420755371635770,4,-19656072,24
-1,635420755371688840,3,-19656072,4
141.1463,635420755371925060,6,-19656071,16
-1,635420755372073980,5,-19656071,15
-1,635420755372308990,1,-19656071,33
117.1915,635420755372411030,3,-19656071,5
5.5045,635420755372509400,4,-19656071,9
-1,635420755372576740,2,-19656071,11
5.436544,635420755372849340,6,-19656070,17
-1,635420755373075480,5,-19656070,23
164.1497,635420755373156650,1,-19656070,16
327.9085,635420755373368190,2,-19656070,23
-1,635420755373692790,3,-19656070,29
302.5607,635420755373850220,5,-19656069,10
-1,635420755373819380,4,-19656069,0
-1,635420755374152830,6,-19656069,29
6.269015,635420755374072900,1,-19656069,0
-1,635420755374483240,2,-19656069,41
-1,635420755374648730,3,-19656069,13
-1,635420755374879710,4,-19656068,21
-1,635420755375079900,5,-19656068,15
-1,635420755375156510,6,-19656068,7
-1,635420755375313020,1,-19656068,25
102.5298,635420755375442120,3,-19656068,8
-1,635420755375563800,2,-19656068,15
302.034,635420755375679860,4,-19656068,8
154.4828,635420755375932920,6,-19656067,19
-1,635420755376010930,5,-19656067,8
124.7007,635420755376245460,2,-19656067,30
-1,635420755376308830,1,-19656067,6
75.78883,635420755376434200,3,-19656067,9
5.929231,635420755376509680,4,-19656067,8
113.9466,635420755376835810,5,-19656066,28
3.686656,635420755376857590,6,-19656066,0
133.2463,635420755377080510,1,-19656066,31
6.201058,635420755377179890,2,-19656066,11
-1,635420755377696530,3,-19656066,46
-1,635420755377818880,4,-19656065,12
-1,635420755378073830,5,-19656065,21
6.218047,635420755378072770,1,-19656065,7
-1,635420755378159160,6,-19656065,0
-1,635420755378483210,2,-19656065,42
-1,635420755378649220,3,-19656065,11
-1,635420755378814690,4,-19656064,25
-1,635420755379040480,5,-19656064,6
-1,635420755379155030,6,-19656064,14
-1,635420755379313000,1,-19656064,21
108.2892,635420755379445620,3,-19656064,11
-1,635420755379486830,2,-19656064,14
302.034,635420755379679830,4,-19656064,9
61.77273,635420755379759400,5,-19656063,1
212.7728,635420755379967320,6,-19656063,21
127.1132,635420755380246900,2,-19656063,42
-1,635420755380372090,1,-19656063,6
6.031166,635420755380509600,4,-19656063,10
228.4538,635420755380521880,3,-19656063,1
5.980198,635420755380849630,6,-19656062,26
-1,635420755380983420,5,-19656062,13
132.7536,635420755381080220,1,-19656062,18
6.540842,635420755381180170,2,-19656062,10
249.5544,635420755381526800,3,-19656062,36
-1,635420755381812680,4,-19656061,23
-1,635420755382075370,5,-19656061,21
6.252026,635420755382072750,1,-19656061,10
-1,635420755382160810,6,-19656061,0
257.6072,635420755382327900,2,-19656061,23
-1,635420755382652870,3,-19656061,30
112.2476,635420755382750600,5,-19656060,4
-1,635420755382815180,4,-19656060,11
-1,635420755383149290,6,-19656060,27
-1,635420755383376060,1,-19656060,30
-1,635420755383491660,2,-19656060,13
239.157,635420755383642740,4,-19656060,10
-1,635420755383689230,3,-19656060,4
116.0872,635420755383910350,6,-19656059,16
-1,635420755384079870,5,-19656059,18
-1,635420755384308980,1,-19656059,31
234.0772,635420755384479820,3,-19656059,13
5.963209,635420755384509620,4,-19656059,4
-1,635420755384566360,2,-19656059,7
5.861274,635420755384849570,6,-19656058,19
-1,635420755385075360,5,-19656058,22
225.9563,635420755385135120,1,-19656058,16
133.4332,635420755385250730,2,-19656058,9
-1,635420755385692880,3,-19656058,41
296.5635,635420755385846690,5,-19656057,10
-1,635420755385819590,4,-19656057,1
-1,635420755386167140,6,-19656057,29
6.269015,635420755386073010,1,-19656057,0
6.625788,635420755386180090,2,-19656057,10
-1,635420755386649320,3,-19656057,43
-1,635420755386879590,4,-19656056,22
-1,635420755387058430,5,-19656056,15
-1,635420755387155020,6,-19656056,6
104.5685,635420755387443190,3,-19656056,35
-1,635420755387470460,1,-19656056,4
-1,635420755387514540,2,-19656056,7
302.2209,635420755387679970,4,-19656056,11
145.5125,635420755387927700,6,-19656055,20
-1,635420755387982300,5,-19656055,5
-1,635420755388358660,1,-19656055,46
6.099123,635420755388509630,4,-19656055,11
239.3099,635420755388526900,3,-19656055,4
-1,635420755388486050,2,-19656055,0
65.7482,635420755388807340,5,-19656054,21
5.895252,635420755388849590,6,-19656054,5
250.5567,635420755389149580,1,-19656054,37
143.4568,635420755389257070,2,-19656054,13
-1,635420755389686530,3,-19656054,38
-1,635420755389818970,4,-19656053,12
-1,635420755390073690,5,-19656053,21
-1,635420755390078700,1,-19656053,9
-1,635420755390159650,6,-19656053,0
6.59181,635420755390180160,2,-19656053,9
-1,635420755390688900,3,-19656053,46
-1,635420755390815320,4,-19656052,15
-1,635420755390978710,5,-19656052,9
-1,635420755391267390,6,-19656052,28
-1,635420755391375950,1,-19656052,21
-1,635420755391489460,2,-19656052,12
-1,635420755391649450,3,-19656052,11
270.2302,635420755391661610,4,-19656052,0
155.9099,635420755391933830,6,-19656051,21
-1,635420755392118870,5,-19656051,18
-1,635420755392318810,1,-19656051,29
122.4921,635420755392414650,3,-19656051,5
5.929231,635420755392509650,4,-19656051,9
-1,635420755392487440,2,-19656051,3
5.878263,635420755392849640,6,-19656050,25
-1,635420755392978700,5,-19656050,13
250.7606,635420755393149710,1,-19656050,25
98.82617,635420755393237150,2,-19656050,9
251.8989,635420755393534020,3,-19656050,26
-1,635420755393812720,4,-19656049,27
-1,635420755394075370,5,-19656049,20
-1,635420755394160890,6,-19656049,9
6.438907,635420755394072900,1,-19656049,0
6.642777,635420755394180150,2,-19656049,10
-1,635420755394786670,3,-19656048,57
-1,635420755394815250,4,-19656048,2
-1,635420755395079910,5,-19656048,20
-1,635420755395156500,6,-19656048,9
-1,635420755395343460,1,-19656048,28
-1,635420755395493480,2,-19656048,12
-1,635420755395690670,3,-19656048,22
259.2722,635420755395654700,4,-19656048,0
151.7985,635420755395931380,6,-19656047,14
-1,635420755395978680,5,-19656047,4
-1,635420755396308990,1,-19656047,43
123.8513,635420755396415350,3,-19656047,7
-1,635420755396485690,2,-19656047,9
5.94622,635420755396509730,4,-19656047,6
32.05862,635420755396865190,6,-19656046,23
135.6758,635420755396849290,5,-19656046,0
122.2543,635420755397122070,1,-19656046,34
123.1207,635420755397244750,2,-19656046,12
-1,635420755397692950,3,-19656046,41
-1,635420755397818990,4,-19656045,12
-1,635420755398073680,5,-19656045,21
-1,635420755398159140,6,-19656045,8
-1,635420755398079470,1,-19656045,0
6.676755,635420755398180140,2,-19656045,11
-1,635420755398649210,3,-19656045,42
-1,635420755398815060,4,-19656044,22
-1,635420755398978910,5,-19656044,4
-1,635420755399267400,6,-19656044,30
-1,635420755399375810,1,-19656044,19
111.2623,635420755399447620,3,-19656044,2
-1,635420755399489440,2,-19656044,9
301.983,635420755399679820,4,-19656044,14
143.4058,635420755399756460,5,-19656043,3
212.7218,635420755399967350,6,-19656043,21
-1,635420755400308800,1,-19656043,41
6.065145,635420755400509660,4,-19656043,19
230.9682,635420755400526950,3,-19656043,0
-1,635420755400563770,2,-19656043,5
5.980198,635420755400849580,6,-19656042,21
-1,635420755400983000,5,-19656042,12
229.9998,635420755401137490,1,-19656042,24
128.7272,635420755401249910,2,-19656042,10
103.4302,635420755401543850,3,-19656042,28
-1,635420755401812700,4,-19656041,24
-1,635420755401979120,5,-19656041,11
6.336971,635420755402010010,1,-19656041,11
-1,635420755402267440,6,-19656041,17
55.31684,635420755402208760,2,-19656041,3
-1,635420755402653050,3,-19656041,41
121.3199,635420755402743530,5,-19656040,3
-1,635420755402815260,4,-19656040,12
-1,635420755403148510,6,-19656040,28
-1,635420755403370280,1,-19656040,31
-1,635420755403490990,2,-19656040,11
243.9989,635420755403645660,4,-19656040,12
-1,635420755403692670,3,-19656040,3
152.3082,635420755403931620,6,-19656039,22
-1,635420755404079810,5,-19656039,11
-1,635420755404309520,1,-19656039,32
52.05491,635420755404412420,3,-19656039,8
5.827295,635420755404509600,4,-19656039,8
-1,635420755404574370,2,-19656039,10
5.844285,635420755404849580,6,-19656038,19
-1,635420755404978770,5,-19656038,13
5.266652,635420755405145470,1,-19656038,26
109.5634,635420755405241030,2,-19656038,9
-1,635420755405692440,3,-19656038,42
312.8561,635420755405856240,5,-19656037,11
-1,635420755405819090,4,-19656037,1
-1,635420755406096510,6,-19656037,21
6.778691,635420755406180850,2,-19656037,17
-1,635420755406369850,1,-19656037,20
-1,635420755406649750,3,-19656037,25
-1,635420755406815540,4,-19656036,22
-1,635420755407079700,5,-19656036,14
-1,635420755407160710,6,-19656036,8
-1,635420755407308700,1,-19656036,24
124.7687,635420755407455600,3,-19656036,10
-1,635420755407491280,2,-19656036,15
302.102,635420755407679890,4,-19656036,8
-1,635420755408025480,5,-19656035,29
-1,635420755408157410,6,-19656035,12
52.73448,635420755408096930,1,-19656035,5
336.692,635420755408371850,2,-19656035,24
232.871,635420755408526780,3,-19656035,12
6.065145,635420755408509590,4,-19656035,0
295.4252,635420755408855430,5,-19656034,26
133.9768,635420755408920980,6,-19656034,8
6.302993,635420755409072800,1,-19656034,24
257.0126,635420755409327520,2,-19656034,25
-1,635420755409686810,3,-19656034,32
5.997188,635420755409849660,6,-19656033,12
-1,635420755409819010,4,-19656033,0
-1,635420755409983680,5,-19656033,11
-1,635420755410370420,1,-19656033,48
-1,635420755410489960,2,-19656033,12
-1,635420755410689020,3,-19656033,15
-1,635420755410816030,4,-19656032,13
-1,635420755410978620,5,-19656032,9
-1,635420755411267380,6,-19656032,30
-1,635420755411308780,1,-19656032,11
-1,635420755411563780,2,-19656032,25
-1,635420755411650880,3,-19656032,6
274.0018,635420755411663400,4,-19656032,1
132.159,635420755411749870,5,-19656031,4
-1,635420755412148760,6,-19656031,39
128.3024,635420755412077570,1,-19656031,1
111.8569,635420755412237920,2,-19656031,15
29.34035,635420755412399020,3,-19656031,23
5.861274,635420755412509620,4,-19656031,1
147.6361,635420755412928950,6,-19656030,37
-1,635420755412982980,5,-19656030,4
6.336971,635420755413009990,1,-19656030,12
148.5196,635420755413263610,2,-19656030,25
232.0725,635420755413526330,3,-19656030,23
5.895252,635420755413849590,6,-19656029,27
-1,635420755413812730,4,-19656029,3
-1,635420755414075310,5,-19656029,17
-1,635420755414375700,1,-19656029,39
-1,635420755414489940,2,-19656029,13
-1,635420755414686970,3,-19656029,15
132.8385,635420755414750230,5,-19656028,1
-1,635420755414815560,4,-19656028,10
-1,635420755415153060,6,-19656028,28
-1,635420755415308860,1,-19656028,24
-1,635420755415649310,3,-19656028,40
271.4195,635420755415661880,4,-19656028,1
-1,635420755416079820,5,-19656027,27
-1,635420755416155320,6,-19656027,8
135.2,635420755416149010,1,-19656027,8
53.60093,635420755416413190,3,-19656027,22
5.878263,635420755416509670,4,-19656027,9
137.2048,635420755416922760,6,-19656026,37
-1,635420755416978740,5,-19656026,4
6.353961,635420755417072760,1,-19656026,18
128.5912,635420755417465320,3,-19656026,36
123.3756,635420755417841340,5,-19656025,32
-1,635420755417812710,4,-19656025,2
5.52149,635420755417864050,6,-19656025,0
40.00957,635420755418086660,1,-19656025,32
-1,635420755415572720,2,-19656028,26
146.5488,635420755416258450,2,-19656027,0
6.218047,635420755417179850,2,-19656026,0
-1,635420755418483280,2,-19656025,12
-1,635420755418686780,3,-19656025,17
-1,635420755418815310,4,-19656024,11
-1,635420755418983350,5,-19656024,12
-1,635420755419278220,6,-19656024,29
-1,635420755419312990,1,-19656024,12
-1,635420755419566270,2,-19656024,24
-1,635420755419648940,3,-19656024,4
270.1453,635420755419661080,4,-19656024,6
-1,635420755419978910,5,-19656023,22
-1,635420755420276520,6,-19656023,30
150.6093,635420755420260720,2,-19656023,5
47.9775,635420755420411160,3,-19656023,12
-1,635420755420371700,1,-19656023,0
5.844285,635420755420509700,4,-19656023,9
130.7489,635420755420749090,5,-19656022,17
212.8917,635420755420967440,6,-19656022,24
133.5351,635420755421080700,1,-19656022,18
6.642777,635420755421180150,2,-19656022,11
72.88367,635420755421428690,3,-19656022,19
5.94622,635420755421849580,6,-19656021,36
-1,635420755421812710,4,-19656021,2
-1,635420755421983810,5,-19656021,10
6.37095,635420755422009950,1,-19656021,11
-1,635420755422482930,2,-19656021,47
-1,635420755422691360,3,-19656021,18
326.2776,635420755422864200,5,-19656020,13
-1,635420755422815960,4,-19656020,2
-1,635420755423152830,6,-19656020,24
-1,635420755423313520,1,-19656020,25
-1,635420755423486780,2,-19656020,23
-1,635420755423648830,3,-19656020,5
238.2056,635420755423642210,4,-19656020,2
-1,635420755424053590,5,-19656019,31
-1,635420755424157030,6,-19656019,10
134.5375,635420755424251310,2,-19656019,18
-1,635420755424371590,1,-19656019,12
45.10632,635420755424408270,3,-19656019,0
5.844285,635420755424509970,4,-19656019,9
133.756,635420755424920740,6,-19656018,42
-1,635420755424979270,5,-19656018,4
129.4237,635420755425078270,1,-19656018,14
6.540842,635420755425180140,2,-19656018,9
-1,635420755425692400,3,-19656018,47
262.0754,635420755425826380,5,-19656017,8
13.45545,635420755425856190,6,-19656017,5
-1,635420755425819000,4,-19656017,0
6.302993,635420755426072830,1,-19656017,27
-1,635420755426482940,2,-19656017,42
-1,635420755426649520,3,-19656017,12
-1,635420755426815260,4,-19656016,23
-1,635420755427079710,5,-19656016,14
-1,635420755427159680,6,-19656016,8
-1,635420755427376130,1,-19656016,30
131.9891,635420755427460050,3,-19656016,6
-1,635420755427487540,2,-19656016,5
301.983,635420755427679800,4,-19656016,14
-1,635420755428075600,5,-19656015,38
-1,635420755428156990,6,-19656015,6
152.3591,635420755428261740,2,-19656015,27
-1,635420755428308760,1,-19656015,0
-1,635420755428625800,3,-19656015,25
5.997188,635420755428509910,4,-19656015,0
307.3346,635420755428853040,5,-19656014,18
143.0661,635420755428926280,6,-19656014,6
109.4444,635420755429129470,1,-19656014,29
6.269015,635420755429179850,2,-19656014,5
-1,635420755429692420,3,-19656014,48
5.963209,635420755429849650,6,-19656013,10
-1,635420755429819570,4,-19656013,3
-1,635420755429983790,5,-19656013,11
-1,635420755430078980,1,-19656013,17
98.19757,635420755430234020,2,-19656013,16
-1,635420755430651780,3,-19656013,38
-1,635420755430815490,4,-19656012,16
-1,635420755430978650,5,-19656012,11
-1,635420755431267390,6,-19656012,28
-1,635420755431376010,1,-19656012,17
98.24854,635420755431440500,3,-19656012,5
-1,635420755431490980,2,-19656012,7
121.133,635420755431743400,5,-19656011,17
268.3954,635420755431660110,4,-19656012,2
-1,635420755432148790,6,-19656011,36
-1,635420755432308910,1,-19656011,25
5.997188,635420755432509960,4,-19656011,17
75.3471,635420755432527200,3,-19656011,1
-1,635420755432563800,2,-19656011,6
212.0422,635420755432966900,6,-19656010,32
132.7536,635420755433143280,1,-19656010,25
149.8447,635420755433263030,2,-19656010,11
-1,635420755433686600,3,-19656010,40
-1,635420755433818960,4,-19656009,11
-1,635420755433982300,6,-19656009,12
6.353961,635420755434072810,1,-19656009,17
6.659766,635420755434180110,2,-19656009,10
-1,635420755434687210,3,-19656009,47
-1,635420755434815450,4,-19656008,13
-1,635420755434982970,5,-19656008,10
-1,635420755435195800,6,-19656008,22
-1,635420755435313060,1,-19656008,20
-1,635420755435563790,2,-19656008,25
216.5613,635420755435629410,4,-19656008,6
-1,635420755435651460,3,-19656008,1
-1,635420755435978870,5,-19656007,25
-1,635420755436260800,6,-19656007,31
-1,635420755436308810,1,-19656007,10
53.27813,635420755436413110,3,-19656007,7
5.980198,635420755436510090,4,-19656007,10
-1,635420755436563790,2,-19656007,9
143.2699,635420755436756410,5,-19656006,10
130.511,635420755436918930,6,-19656006,17
108.3741,635420755437065890,1,-19656006,24
155.5871,635420755437263680,2,-19656006,19
-1,635420755437692690,3,-19656006,39
5.980198,635420755437849620,6,-19656005,11
-1,635420755437818940,4,-19656005,3
-1,635420755437984290,5,-19656005,10
6.319983,635420755438072810,1,-19656005,18
7.305356,635420755438180550,2,-19656005,10
-1,635420755438651380,3,-19656005,45
-1,635420755438815290,4,-19656004,16
-1,635420755438978650,5,-19656004,10
-1,635420755439184040,6,-19656004,20
-1,635420755439375870,1,-19656004,28
133.0084,635420755439461750,3,-19656004,5
-1,635420755439489330,2,-19656004,5
301.8641,635420755439679780,4,-19656004,16
141.0613,635420755439755140,5,-19656003,2
-1,635420755440148490,6,-19656003,37
-1,635420755440349210,1,-19656003,29
-1,635420755440487820,2,-19656003,14
5.963209,635420755440509870,4,-19656003,6
237.0673,635420755440526950,3,-19656003,0
151.1189,635420755440930910,6,-19656002,30
-1,635420755441079870,5,-19656002,14
185.1993,635420755441143150,1,-19656002,15
121.7276,635420755441246760,2,-19656002,11
-1,635420755441693000,3,-19656002,41
5.912242,635420755441849530,6,-19656001,11
-1,635420755441819420,4,-19656001,1
-1,635420755441978700,5,-19656001,11
6.404928,635420755442072890,1,-19656001,17
6.625788,635420755442180160,2,-19656001,11
-1,635420755442649620,3,-19656001,42
133.5011,635420755442847280,5,-19656000,21
-1,635420755442815510,4,-19656000,2
-1,635420755443152820,6,-19656000,22
-1,635420755443370100,1,-19656000,31
105.2481,635420755443444200,3,-19656000,2
-1,635420755443489340,2,-19656000,7
306.791,635420755443683720,4,-19656000,16
-1,635420755444031290,5,-19655999,30
-1,635420755444155100,6,-19655999,13
-1,635420755444308980,1,-19655999,24
5.997188,635420755444509920,4,-19655999,15
250.3359,635420755444527330,3,-19655999,1
-1,635420755444573030,2,-19655999,9
147.1774,635420755444929090,6,-19655998,25
-1,635420755444978870,5,-19655998,5
25.61971,635420755445079960,1,-19655998,18
325.0883,635420755445363460,2,-19655998,28
-1,635420755445686920,3,-19655998,29
201.6278,635420755445790760,5,-19655997,3
6.031166,635420755445849670,6,-19655997,8
-1,635420755445819050,4,-19655997,2
-1,635420755446078820,1,-19655997,29
6.625788,635420755446180160,2,-19655997,9
-1,635420755446649460,3,-19655997,61
-1,635420755446879600,4,-19655996,7
-1,635420755447079510,5,-19655996,14
-1,635420755447159190,6,-19655996,8
298.1095,635420755447244580,1,-19655996,15
326.2776,635420755447368380,2,-19655996,16
213.7751,635420755447628330,4,-19655996,18
-1,635420755447693930,3,-19655996,7
-1,635420755448043610,5,-19655995,28
-1,635420755448156760,6,-19655995,13
-1,635420755448312910,1,-19655995,22
5.878263,635420755448509750,4,-19655995,15
313.094,635420755448526900,3,-19655995,2
-1,635420755448563780,2,-19655995,6
289.8867,635420755448842760,5,-19655994,19
113.7427,635420755448925800,6,-19655994,7
267.1382,635420755449329260,2,-19655994,49
-1,635420755449375360,1,-19655994,5
244.6275,635420755449523850,3,-19655994,11
5.997188,635420755449849610,6,-19655993,25
-1,635420755449812800,4,-19655993,3
-1,635420755449983800,5,-19655993,10
126.7055,635420755450076970,1,-19655993,17
257.1995,635420755450327660,2,-19655993,25
-1,635420755450653000,3,-19655993,29
-1,635420755450815320,4,-19655992,15
-1,635420755451075400,5,-19655992,20
-1,635420755451160910,6,-19655992,11
6.37095,635420755451072780,1,-19655992,0
-1,635420755451482630,2,-19655992,39
228.8105,635420755451636750,4,-19655992,13
37.95387,635420755451743040,5,-19655991,3
-1,635420755451690430,3,-19655992,2
-1,635420755452148520,6,-19655991,37
-1,635420755452318210,1,-19655991,26
148.5536,635420755452429870,3,-19655991,6
5.793317,635420755452509750,4,-19655991,9
-1,635420755452517230,2,-19655991,5
133.3822,635420755452920540,6,-19655990,29
-1,635420755452983040,5,-19655990,6
138.8697,635420755453254340,2,-19655990,36
-1,635420755453309340,1,-19655990,6
234.9776,635420755453524280,3,-19655990,17
5.895252,635420755453849620,6,-19655989,27
-1,635420755453812700,4,-19655989,3
-1,635420755454075360,5,-19655989,17
47.26395,635420755454092670,1,-19655989,11
6.235036,635420755454179890,2,-19655989,8
-1,635420755454652880,3,-19655989,43
112.0098,635420755454747180,5,-19655988,3
-1,635420755454815370,4,-19655988,12
-1,635420755455152710,6,-19655988,28
6.37095,635420755455072790,1,-19655988,3
326.8043,635420755455368640,2,-19655988,26
248.9597,635420755455648560,4,-19655988,25
-1,635420755455697180,3,-19655988,6
-1,635420755456149570,5,-19655987,39
-1,635420755456181540,6,-19655987,2
-1,635420755456375740,1,-19655987,29
5.810307,635420755456509560,4,-19655987,11
-1,635420755456489380,2,-19655987,0
-1,635420755456649210,3,-19655987,10
131.5644,635420755456919490,6,-19655986,20
-1,635420755456979390,5,-19655986,7
-1,635420755457311600,1,-19655986,42
116.2741,635420755457451030,3,-19655986,10
-1,635420755457485060,2,-19655986,8
105.9107,635420755457831230,5,-19655985,23
13.40448,635420755457860900,6,-19655985,4
-1,635420755457812770,4,-19655985,0
153.8882,635420755458155750,1,-19655985,36
142.0977,635420755458257470,2,-19655985,11
-1,635420755458652960,3,-19655985,35
-1,635420755458815200,4,-19655984,16
-1,635420755459079490,5,-19655984,21
-1,635420755459159280,6,-19655984,8
6.319983,635420755459072740,1,-19655984,0
6.659766,635420755459180150,2,-19655984,10
262.6021,635420755459656530,4,-19655984,47
